model_id,overall_nll,prompt
88697,0.5407257809489966,"In this task, you have to repeatedly choose between two slot machines labeled D and Q.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<D>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<D>>.
You press <<D>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<D>>.
You press <<Q>>.
You press <<Q>>.
You press <<D>>.
You press <<Q>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<D>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<D>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<Q>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<Q>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<Q>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<Q>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<Q>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<Q>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<Q>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<"
97081,0.48697632003575564,"In this task, you have to repeatedly choose between two slot machines labeled L and X.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<X>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<X>>.
You press <<X>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<X>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<X>>.
You press <<X>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<X>>.
You press <<X>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<X>>.
You press <<L>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<L>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<L>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<L>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<L>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<"
71483,0.4172899304702878,"In this task, you have to repeatedly choose between two slot machines labeled J and V.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<J>>.
You press <<J>>.
You press <<V>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<J>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<V>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<V>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<V>>.
You press <<J>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<J>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<J>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<"
11396,0.47939653728157283,"In this task, you have to repeatedly choose between two slot machines labeled D and Z.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<D>>.
You press <<D>>.
You press <<Z>>.
You press <<D>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<D>>.
You press <<Z>>.
You press <<D>>.
You press <<Z>>.
You press <<D>>.
You press <<Z>>.
You press <<Z>>.
You press <<D>>.
You press <<D>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<D>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<D>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<D>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<D>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<Z>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<Z>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<Z>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<Z>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<"
77398,0.3507005458511412,"In this task, you have to repeatedly choose between two slot machines labeled B and R.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<B>>.
You press <<B>>.
You press <<R>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<R>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<R>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<R>>.
You press <<R>>.
You press <<B>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<B>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<B>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<B>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<"
55303,0.3936059495806694,"In this task, you have to repeatedly choose between two slot machines labeled B and V.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<B>>.
You press <<V>>.
You press <<V>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<V>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<V>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<V>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<V>>.
You press <<B>>.
You press <<B>>.
You press <<V>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<B>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<B>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<"
4166,0.40508050836622717,"In this task, you have to repeatedly choose between two slot machines labeled U and C.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<C>>.
You press <<U>>.
You press <<U>>.
You press <<C>>.
You press <<C>>.
You press <<U>>.
You press <<C>>.
You press <<C>>.
You press <<U>>.
You press <<C>>.
You press <<U>>.
You press <<C>>.
You press <<U>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<U>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<C>>.
You press <<C>>.
You press <<U>>.
You press <<C>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<C>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<"
3906,0.5247504775226116,"In this task, you have to repeatedly choose between two slot machines labeled G and Y.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<Y>>.
You press <<Y>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<Y>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<G>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<G>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<G>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<G>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<G>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<G>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<G>>.
You press <<G>>.
You press <<Y>>.
You press <<Y>>.
You press <<G>>.
You press <<Y>>.
You press <<Y>>.
You press <<"
12281,0.5170359917730093,"In this task, you have to repeatedly choose between two slot machines labeled X and D.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<D>>.
You press <<X>>.
You press <<D>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<D>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<D>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<D>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<D>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<"
28658,0.6533731766045093,"In this task, you have to repeatedly choose between two slot machines labeled N and R.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<N>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<R>>.
You press <<N>>.
You press <<R>>.
You press <<R>>.
You press <<N>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<N>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<N>>.
You press <<R>>.
You press <<N>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<N>>.
You press <<N>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<N>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<N>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<R>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<R>>.
You press <<R>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<R>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<R>>.
You press <<N>>.
You press <<R>>.
You press <<N>>.
You press <<R>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<R>>.
You press <<R>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<R>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<"
30496,0.598652479685843,"In this task, you have to repeatedly choose between two slot machines labeled F and U.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<F>>.
You press <<F>>.
You press <<U>>.
You press <<F>>.
You press <<F>>.
You press <<U>>.
You press <<F>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<F>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<F>>.
You press <<U>>.
You press <<F>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<F>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<F>>.
You press <<U>>.
You press <<U>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<U>>.
You press <<F>>.
You press <<F>>.
You press <<U>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<U>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<U>>.
You press <<F>>.
You press <<U>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<U>>.
You press <<F>>.
You press <<U>>.
You press <<F>>.
You press <<F>>.
You press <<U>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<"
66238,0.485997248031199,"In this task, you have to repeatedly choose between two slot machines labeled C and X.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<X>>.
You press <<X>>.
You press <<C>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<C>>.
You press <<C>>.
You press <<X>>.
You press <<C>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<C>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<C>>.
You press <<X>>.
You press <<C>>.
You press <<X>>.
You press <<C>>.
You press <<X>>.
You press <<X>>.
You press <<C>>.
You press <<X>>.
You press <<X>>.
You press <<C>>.
You press <<C>>.
You press <<X>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<X>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<C>>.
You press <<"
